Location_ID,Location_Name_PT,ISO_3166_1,Country_Region_PT,Adm1_Name_PT,Adm2_Name_PT,Timezone,Latitude,Longitude
87562,Uruguaiana,BR,Brazil,Rio Grande do Sul,Uruguaiana,America/Sao_Paulo,-29.75500,-57.08778
560C6,São Gonçalo do Amarante,BR,Brazil,Rio Grande do Norte,São Gonçalo do Amarante,America/Fortaleza,-5.79000,-35.33100
BF040,Catalão,BR,Brazil,Goiás,Catalão,America/Sao_Paulo,-18.17000,-47.94194
B275C,Igarassu,BR,Brazil,Pernambuco,Igarassu,America/Recife,-7.83389,-34.90583
BDDF1,Arapongas,BR,Brazil,Paraná,Arapongas,America/Sao_Paulo,-23.41889,-51.42389
31EF5,Umuarama,BR,Brazil,Paraná,Umuarama,America/Sao_Paulo,-23.76583,-53.32500
DBF52,Formosa,BR,Brazil,Goiás,Formosa,America/Sao_Paulo,-15.53694,-47.33389
3FADC,Guaratinguetá,BR,Brazil,São Paulo,Guaratinguetá,America/Sao_Paulo,-22.81700,-45.19200
48514,Eunápolis,BR,Brazil,Bahia,Eunápolis,America/Bahia,-16.37778,-39.58000
DFBAC,Simões Filho,BR,Brazil,Bahia,Simões Filho,America/Bahia,-12.78389,-38.40389
D3A5B,Catanduva,BR,Brazil,São Paulo,Catanduva,America/Sao_Paulo,-21.14000,-48.97600
C8C24,Várzea Paulista,BR,Brazil,São Paulo,Várzea Paulista,America/Sao_Paulo,-23.21400,-46.83000
76628,Nova Lima,BR,Brazil,Minas Gerais,Nova Lima,America/Sao_Paulo,-19.98556,-43.84667
532D9,Paulo Afonso,BR,Brazil,Bahia,Paulo Afonso,America/Bahia,-9.40778,-38.22194
3F5C7,Marituba,BR,Brazil,Pará,Marituba,America/Belem,-1.35500,-48.34195
BB702,Ribeirão Pires,BR,Brazil,São Paulo,São Paulo,America/Sao_Paulo,-23.70700,-46.41500
AEB59,Codó,BR,Brazil,Maranhão,Codó,America/Fortaleza,-4.45500,-43.88583
6F3EB,Santana,BR,Brazil,Amapá,Santana,America/Belem,-0.03500,-51.17500
BF5EB,São Lourenço da Mata,BR,Brazil,Pernambuco,São Lourenço da Mata,America/Recife,-8.00195,-35.01778
E8751,Itanhaém,BR,Brazil,São Paulo,Itanhaém,America/Sao_Paulo,-24.18600,-46.79100
9E045,Tubarão,BR,Brazil,Santa Catarina,Tubarão,America/Sao_Paulo,-28.46694,-49.00694
58BBE,Passos,BR,Brazil,Minas Gerais,Passos,America/Sao_Paulo,-20.71900,-46.61100
923BE,Araxá,BR,Brazil,Minas Gerais,Araxá,America/Sao_Paulo,-19.59100,-46.94000
C41C9,Itabira,BR,Brazil,Minas Gerais,Itabira,America/Sao_Paulo,-19.63800,-43.22400
3BFD9,Paulínia,BR,Brazil,São Paulo,Paulínia,America/Sao_Paulo,-22.76000,-47.15400
6D7F1,Luís Eduardo Magalhães,BR,Brazil,Bahia,Luís Eduardo Magalhães,America/Bahia,-12.09195,-45.80500
93BAD,Cubatão,BR,Brazil,São Paulo,Cubatão,America/Sao_Paulo,-23.88400,-46.42000
53130,Breves,BR,Brazil,Pará,Breves,America/Belem,-1.68194,-50.48000
46572,Camboriú,BR,Brazil,Santa Catarina,Camboriú,America/Sao_Paulo,-27.02500,-48.65389
4FCEF,Paragominas,BR,Brazil,Pará,Paragominas,America/Belem,-2.99400,-47.35700
73993,Tangará da Serra,BR,Brazil,Mato Grosso,Tangará da Serra,America/Cuiaba,-14.61889,-57.48583
5EE89,Itumbiara,BR,Brazil,Goiás,Itumbiara,America/Sao_Paulo,-18.42000,-49.21778
5839E,Itacoatiara,BR,Brazil,Amazonas,Itacoatiara,America/Manaus,-3.14000,-58.44000
24915,São Pedro da Aldeia,BR,Brazil,Rio de Janeiro,São Pedro da Aldeia,America/Sao_Paulo,-22.83889,-42.10278
73D17,Planaltina,BR,Brazil,Goiás,Planaltina,America/Sao_Paulo,-15.45278,-47.61389
7FAE,Cambé,BR,Brazil,Paraná,Cambé,America/Sao_Paulo,-23.27583,-51.27778
D4C1A,Manacapuru,BR,Brazil,Amazonas,Manacapuru,America/Manaus,-3.30000,-60.62056
E9890,Açailândia,BR,Brazil,Maranhão,Açailândia,America/Fortaleza,-4.94694,-47.50500
4D6D3,Jataí,BR,Brazil,Goiás,Jataí,America/Sao_Paulo,-17.88600,-51.72100
19599,Coronel Fabriciano,BR,Brazil,Minas Gerais,Timóteo,America/Sao_Paulo,-19.52500,-42.62400
B8942,Erechim,BR,Brazil,Rio Grande do Sul,Erechim,America/Sao_Paulo,-27.63389,-52.27389
AC8D,Lavras,BR,Brazil,Minas Gerais,Lavras,America/Sao_Paulo,-21.24300,-45.00000
38391,Muriaé,BR,Brazil,Minas Gerais,Muriaé,America/Sao_Paulo,-21.13200,-42.36100
7A074,Vilhena,BR,Brazil,Rondônia,Vilhena,America/Porto_Velho,-12.74056,-60.14583
409B1,Ipojuca,BR,Brazil,Pernambuco,Ipojuca,America/Recife,-8.40000,-35.06250
DFB7,Maranguape,BR,Brazil,Ceará,Maranguape,America/Fortaleza,-3.89000,-38.68583
634F6,Bacabal,BR,Brazil,Maranhão,Bacabal,America/Fortaleza,-4.22500,-44.78000
848BD,Novo Gama,BR,Brazil,Goiás,Novo Gama,America/Sao_Paulo,-16.05889,-48.03889
5C415,Ariquemes,BR,Brazil,Rondônia,Ariquemes,America/Porto_Velho,-9.91611,-63.04083
6C154,Itaperuna,BR,Brazil,Rio de Janeiro,Itaperuna,America/Sao_Paulo,-21.20500,-41.88778
F0851,Patos,BR,Brazil,Paraíba,Patos,America/Fortaleza,-7.02445,-37.28000
E0149,Balsas,BR,Brazil,Maranhão,Balsas,America/Fortaleza,-7.53278,-46.03583
2DCE9,Poá,BR,Brazil,São Paulo,São Paulo,America/Sao_Paulo,-23.52900,-46.34600
7520D,Itabaiana,BR,Brazil,Sergipe,Itabaiana,America/Maceio,-10.68500,-37.42500
743A,Ituiutaba,BR,Brazil,Minas Gerais,Ituiutaba,America/Sao_Paulo,-18.97300,-49.46200
E0E19,Santo Antônio de Jesus,BR,Brazil,Bahia,Santo Antônio de Jesus,America/Bahia,-12.96919,-39.26108
C9454,Ourinhos,BR,Brazil,São Paulo,Ourinhos,America/Sao_Paulo,-22.97700,-49.86900
B08B5,Ubá,BR,Brazil,Minas Gerais,Ubá,America/Sao_Paulo,-21.11900,-42.93700
91F1C,Lagarto,BR,Brazil,Sergipe,Lagarto,America/Maceio,-10.91500,-37.66600
57918,Santa Cruz do Capibaribe,BR,Brazil,Pernambuco,Santa Cruz do Capibaribe,America/Recife,-7.95725,-36.20475
AC533,Assis,BR,Brazil,São Paulo,Assis,America/Sao_Paulo,-22.66167,-50.41222
DF5E4,Caldas Novas,BR,Brazil,Goiás,Caldas Novas,America/Sao_Paulo,-17.74167,-48.62500
DC53,Leme,BR,Brazil,São Paulo,Leme,America/Sao_Paulo,-22.18556,-47.39028
77A1,São Cristóvão,BR,Brazil,Sergipe,São Cristóvão,America/Maceio,-11.01500,-37.20583
B87AE,Japeri,BR,Brazil,Rio de Janeiro,Japeri,America/Sao_Paulo,-22.64278,-43.65278
4F580,Itaúna,BR,Brazil,Minas Gerais,Itaúna,America/Sao_Paulo,-20.07400,-44.57800
DFA59,Iguatu,BR,Brazil,Ceará,Iguatu,America/Fortaleza,-6.36100,-39.30000
84797,Cidade Ocidental,BR,Brazil,Goiás,Cidade Ocidental,America/Sao_Paulo,-16.07694,-47.92500
3F8AD,Corumbá,BR,Brazil,Mato Grosso do Sul,Corumbá,America/Campo_Grande,-19.00889,-57.65278
D6FA2,Votuporanga,BR,Brazil,São Paulo,Votuporanga,America/Sao_Paulo,-20.42278,-49.97278
7893D,Barra do Piraí,BR,Brazil,Rio de Janeiro,Barra do Piraí,America/Sao_Paulo,-22.47000,-43.82583
267F7,Parintins,BR,Brazil,Amazonas,Parintins,America/Manaus,-2.62778,-56.73583
8BC7E,Francisco Beltrão,BR,Brazil,Paraná,Francisco Beltrão,America/Sao_Paulo,-26.08083,-53.05500
2E98F,Abreu e Lima,BR,Brazil,Pernambuco,Abreu e Lima,America/Recife,-7.91167,-34.90278
4107C,Aracruz,BR,Brazil,Espírito Santo,Aracruz,America/Sao_Paulo,-19.82000,-40.27278
3AAF5,Campo Mourão,BR,Brazil,Paraná,Campo Mourão,America/Sao_Paulo,-24.04583,-52.38278
E2266,Pará de Minas,BR,Brazil,Minas Gerais,Pará de Minas,America/Sao_Paulo,-19.86500,-44.60500
84DD9,Caieiras,BR,Brazil,São Paulo,Caieiras,America/Sao_Paulo,-23.36200,-46.74400
3D5EC,Paracatu,BR,Brazil,Minas Gerais,Paracatu,America/Sao_Paulo,-17.22000,-46.87000
8E2F9,Serra Talhada,BR,Brazil,Pernambuco,Serra Talhada,America/Recife,-7.98583,-38.29583
459C,Cruzeiro do Sul,BR,Brazil,Acre,Cruzeiro do Sul,America/Rio_Branco,-7.63083,-72.67000
DABA0,Cacoal,BR,Brazil,Rondônia,Cacoal,America/Porto_Velho,-11.43861,-61.44722
32575,Ponta Porã,BR,Brazil,Mato Grosso do Sul,Ponta Porã,America/Campo_Grande,-22.53583,-55.72583
7F637,Mairiporã,BR,Brazil,São Paulo,Mairiporã,America/Sao_Paulo,-23.32200,-46.59000
64443,Cajamar,BR,Brazil,São Paulo,Cajamar,America/Sao_Paulo,-23.35611,-46.87694
194F8,Rio Largo,BR,Brazil,Alagoas,Rio Largo,America/Maceio,-9.47778,-35.85278
8B15E,Lajeado,BR,Brazil,Rio Grande do Sul,Lajeado,America/Sao_Paulo,-29.46694,-51.96084
47E8A,Tucuruí,BR,Brazil,Pará,Tucuruí,America/Belem,-3.76778,-49.67278
C29DF,Saquarema,BR,Brazil,Rio de Janeiro,Saquarema,America/Sao_Paulo,-22.92000,-42.51000
9B34C,São João da Boa Vista,BR,Brazil,São Paulo,São João da Boa Vista,America/Sao_Paulo,-21.97200,-46.79600
9959E,Ubatuba,BR,Brazil,São Paulo,Ubatuba,America/Sao_Paulo,-23.43600,-45.07200
CA843,Paranavaí,BR,Brazil,Paraná,Paranavaí,America/Sao_Paulo,-23.07278,-52.46500
6B5EF,Navegantes,BR,Brazil,Santa Catarina,Navegantes,America/Sao_Paulo,-26.89889,-48.65389
2719B,Itajubá,BR,Brazil,Minas Gerais,Itajubá,America/Sao_Paulo,-22.43100,-45.46500
76D0A,Gravatá,BR,Brazil,Pernambuco,Gravatá,America/Recife,-8.20083,-35.56500
97B8A,Avaré,BR,Brazil,São Paulo,Avaré,America/Sao_Paulo,-23.10300,-48.92300
4FB1,Itapeva,BR,Brazil,São Paulo,Itapeva,America/Sao_Paulo,-23.98222,-48.87556
3407D,Pato Branco,BR,Brazil,Paraná,Pato Branco,America/Sao_Paulo,-26.22889,-52.67083
5C2EA,Guanambi,BR,Brazil,Bahia,Guanambi,America/Bahia,-14.22278,-42.78083
CCB0C,Manhuaçu,BR,Brazil,Minas Gerais,Manhuaçu,America/Sao_Paulo,-20.25900,-42.03400
2C3C2,Redenção,BR,Brazil,Pará,Redenção,America/Belem,-8.02889,-50.03083
BF9BC,Guaíba,BR,Brazil,Rio Grande do Sul,Guaíba,America/Sao_Paulo,-30.11389,-51.32500
C1346,Moji Mirim,BR,Brazil,São Paulo,Moji Mirim,America/Sao_Paulo,-22.43300,-46.95600
22FBC,Primavera do Leste,BR,Brazil,Mato Grosso,Primavera do Leste,America/Cuiaba,-15.52778,-54.34583
B2B5E,Patrocínio,BR,Brazil,Minas Gerais,Patrocínio,America/Sao_Paulo,-18.94100,-46.99700
D6626,Cáceres,BR,Brazil,Mato Grosso,Cáceres,America/Cuiaba,-16.07111,-57.67889
3FFDF,Moju,BR,Brazil,Pará,Moju,America/Belem,-1.88389,-48.76889
A8DA2,Valença,BR,Brazil,Bahia,Valença,America/Bahia,-13.37000,-39.07278
69062,Unaí,BR,Brazil,Minas Gerais,Unaí,America/Sao_Paulo,-16.35900,-46.90000
934A4,Araripina,BR,Brazil,Pernambuco,Araripina,America/Recife,-7.55000,-40.56667
AAED4,Esmeraldas,BR,Brazil,Minas Gerais,Esmeraldas,America/Sao_Paulo,-19.76250,-44.31389
A89A3,Ijuí,BR,Brazil,Rio Grande do Sul,Ijuí,America/Sao_Paulo,-28.38778,-53.91500
4E97,Sant'ana do Livramento,BR,Brazil,Rio Grande do Sul,Sant'ana do Livramento,America/Sao_Paulo,-30.88900,-55.53500
C429A,Pinheiro,BR,Brazil,Maranhão,Pinheiro,America/Fortaleza,-2.52139,-45.08250
486E2,Arujá,BR,Brazil,São Paulo,São Paulo,America/Sao_Paulo,-23.39600,-46.32000
4F5E8,Caratinga,BR,Brazil,Minas Gerais,Caratinga,America/Sao_Paulo,-19.79000,-42.14400
E18F0,Gurupi,BR,Brazil,Tocantins,Gurupi,America/Araguaina,-11.72889,-49.06889
ED822,Quixadá,BR,Brazil,Ceará,Quixadá,America/Fortaleza,-4.96400,-39.01200
3381F,Lorena,BR,Brazil,São Paulo,Lorena,America/Sao_Paulo,-22.73083,-45.12472
2D988,Macaíba,BR,Brazil,Rio Grande do Norte,Macaíba,America/Fortaleza,-5.85778,-35.35389
A4452,Barra do Corda,BR,Brazil,Maranhão,Barra do Corda,America/Fortaleza,-5.50583,-45.24278
55965,Santa Inês,BR,Brazil,Maranhão,Santa Inês,America/Bahia,-13.29378,-39.86553
A84A6,Jacobina,BR,Brazil,Bahia,Jacobina,America/Bahia,-11.18083,-40.51778
27D62,Canaã dos Carajás,BR,Brazil,Pará,Canaã dos Carajás,America/Belem,-6.49694,-49.87778
D0AB8,São Bento do Sul,BR,Brazil,Santa Catarina,São Bento do Sul,America/Sao_Paulo,-26.25000,-49.37889
9B916,Picos,BR,Brazil,Piauí,Picos,America/Fortaleza,-7.07694,-41.46695
A65BD,Tianguá,BR,Brazil,Ceará,Tianguá,America/Fortaleza,-3.72300,-40.99200
48DC,Pacatuba,BR,Brazil,Ceará,Pacatuba,America/Fortaleza,-3.98389,-38.62000
612CD,Quixeramobim,BR,Brazil,Ceará,Quixeramobim,America/Fortaleza,-5.19917,-39.29278
557EE,Serrinha,BR,Brazil,Bahia,Serrinha,America/Bahia,-11.66389,-39.00778
73DE1,Bayeux,BR,Brazil,Paraíba,Bayeux,America/Fortaleza,-7.13333,-34.93333
A8747,Aquiraz,BR,Brazil,Ceará,Aquiraz,America/Fortaleza,-3.90139,-38.39111
C86DD,Seropédica,BR,Brazil,Rio de Janeiro,Seropédica,America/Sao_Paulo,-22.74389,-43.70778
AA7B1,Goiana,BR,Brazil,Pernambuco,Goiana,America/Recife,-7.56083,-35.00278
93265,Concórdia,BR,Brazil,Santa Catarina,Concórdia,America/Sao_Paulo,-27.23400,-52.02400
AAC19,Carpina,BR,Brazil,Pernambuco,Carpina,America/Recife,-7.85000,-35.25000
D8A82,Cianorte,BR,Brazil,Paraná,Cianorte,America/Sao_Paulo,-23.66278,-52.60500
BC73,Eusébio,BR,Brazil,Ceará,Eusébio,America/Fortaleza,-3.89000,-38.45083
9EF65,Arcoverde,BR,Brazil,Pernambuco,Arcoverde,America/Recife,-8.41889,-37.05389
3337,Alfenas,BR,Brazil,Minas Gerais,Alfenas,America/Sao_Paulo,-21.42917,-45.94722
AA822,Barbalha,BR,Brazil,Ceará,Barbalha,America/Fortaleza,-7.30700,-39.30200
4531,Biguaçu,BR,Brazil,Santa Catarina,Biguaçu,America/Sao_Paulo,-27.49389,-48.65583
CA415,Matão,BR,Brazil,São Paulo,Matão,America/Sao_Paulo,-21.60300,-48.36800
DA6C2,Timóteo,BR,Brazil,Minas Gerais,Timóteo,America/Sao_Paulo,-19.58400,-42.64400
79C86,Lagoa Santa,BR,Brazil,Minas Gerais,Lagoa Santa,America/Sao_Paulo,-19.62722,-43.88972
98D0D,Ceará-Mirim,BR,Brazil,Rio Grande do Norte,Ceará-Mirim,America/Fortaleza,-5.64100,-35.42400
DCDB1,Três Rios,BR,Brazil,Rio de Janeiro,Três Rios,America/Sao_Paulo,-22.11695,-43.20889
70024,Belo Jardim,BR,Brazil,Pernambuco,Belo Jardim,America/Recife,-8.33583,-36.42389
4A41D,Chapadinha,BR,Brazil,Maranhão,Chapadinha,America/Fortaleza,-3.74195,-43.36000
B5027,Curvelo,BR,Brazil,Minas Gerais,Curvelo,America/Sao_Paulo,-18.75639,-44.43083
604A6,São Roque,BR,Brazil,São Paulo,São Roque,America/Sao_Paulo,-23.53000,-47.13500
F08B6,Itapema,BR,Brazil,Santa Catarina,Itapema,America/Sao_Paulo,-27.09600,-48.61700
5FA81,São Sebastião,BR,Brazil,São Paulo,São Sebastião,America/Sao_Paulo,-23.80700,-45.40300
1365A,Cachoeira do Sul,BR,Brazil,Rio Grande do Sul,Cachoeira do Sul,America/Sao_Paulo,-30.03944,-52.89528
F131F,João Monlevade,BR,Brazil,Minas Gerais,João Monlevade,America/Sao_Paulo,-19.80600,-43.17500
5E162,Crateús,BR,Brazil,Ceará,Crateús,America/Fortaleza,-5.17700,-40.66800
5C7E4,Horizonte,BR,Brazil,Ceará,Horizonte,America/Fortaleza,-4.09300,-38.49400
C4E68,Santa Rosa,BR,Brazil,Rio Grande do Sul,Santa Rosa,America/Sao_Paulo,-27.87083,-54.48084
AE1D8,Vinhedo,BR,Brazil,São Paulo,Vinhedo,America/Sao_Paulo,-23.02972,-46.97528
350EA,Santo Ângelo,BR,Brazil,Rio Grande do Sul,Santo Ângelo,America/Sao_Paulo,-28.29889,-54.26278
56DBA,Tefé,BR,Brazil,Amazonas,Tefé,America/Manaus,-3.35389,-64.71083
4B36,Bebedouro,BR,Brazil,São Paulo,Bebedouro,America/Sao_Paulo,-20.95000,-48.47700
5107B,Goianira,BR,Brazil,Goiás,Goianira,America/Sao_Paulo,-16.49583,-49.42584
B7F62,Irecê,BR,Brazil,Bahia,Irecê,America/Bahia,-11.30389,-41.85584
62723,Ouro Preto,BR,Brazil,Minas Gerais,Ouro Preto,America/Sao_Paulo,-20.39484,-43.50517
450A5,Senhor do Bonfim,BR,Brazil,Bahia,Senhor do Bonfim,America/Bahia,-10.46278,-40.19083
84C5A,Esteio,BR,Brazil,Rio Grande do Sul,Esteio,America/Sao_Paulo,-29.86083,-51.17889
78963,Sapiranga,BR,Brazil,Rio Grande do Sul,Sapiranga,America/Sao_Paulo,-29.63778,-51.00694
EAE23,Viana,BR,Brazil,Espírito Santo,Viana,America/Sao_Paulo,-20.39000,-40.49583
34F31,Três Corações,BR,Brazil,Minas Gerais,Três Corações,America/Sao_Paulo,-21.69600,-45.25500
538FA,Aracati,BR,Brazil,Ceará,Aracati,America/Fortaleza,-4.56700,-37.77300
A185A,Ibiúna,BR,Brazil,São Paulo,Ibiúna,America/Sao_Paulo,-23.65300,-47.22000
AB00D,Santa Isabel do Pará,BR,Brazil,Pará,Santa Isabel do Pará,America/Belem,-1.29889,-48.16083
33F08,Telêmaco Borba,BR,Brazil,Paraná,Telêmaco Borba,America/Sao_Paulo,-24.32389,-50.61583
113FC,Canindé,BR,Brazil,Ceará,Canindé,America/Fortaleza,-4.35500,-39.31000
5D378,Goianésia,BR,Brazil,Goiás,Goianésia,America/Sao_Paulo,-15.31694,-49.11694
B59C9,Gaspar,BR,Brazil,Santa Catarina,Gaspar,America/Sao_Paulo,-26.93083,-48.95889
A2F8F,Indaial,BR,Brazil,Santa Catarina,Indaial,America/Sao_Paulo,-26.89778,-49.23195
4178C,Cascavel,BR,Brazil,Ceará,Cascavel,America/Fortaleza,-4.13083,-38.23583
5E25A,Grajaú,BR,Brazil,Maranhão,Grajaú,America/Fortaleza,-5.81889,-46.13889
18505,Cruzeiro,BR,Brazil,São Paulo,Cruzeiro,America/Sao_Paulo,-22.57611,-44.96278
833BB,Rio do Sul,BR,Brazil,Santa Catarina,Rio do Sul,America/Sao_Paulo,-27.21389,-49.64278
5B4FE,Dias d'Ávila,BR,Brazil,Bahia,Dias d'Ávila,America/Bahia,-12.61278,-38.29694
37C19,Capanema,BR,Brazil,Pará,Capanema,America/Belem,-1.19583,-47.18083
CAACE,Campo Formoso,BR,Brazil,Bahia,Campo Formoso,America/Bahia,-10.50889,-40.32084
72D65,Pirassununga,BR,Brazil,São Paulo,Pirassununga,America/Sao_Paulo,-21.99611,-47.42583
74D34,Alegrete,BR,Brazil,Rio Grande do Sul,Alegrete,America/Sao_Paulo,-29.78200,-55.79600
73472,Russas,BR,Brazil,Ceará,Russas,America/Fortaleza,-4.94000,-37.97500
4E944,Candeias,BR,Brazil,Bahia,Candeias,America/Bahia,-12.66778,-38.55084
725C0,Tailândia,BR,Brazil,Pará,Tailândia,America/Belem,-2.94694,-48.95278
D8866,Pacajus,BR,Brazil,Ceará,Pacajus,America/Fortaleza,-4.17278,-38.46084
27F2C,Brumado,BR,Brazil,Bahia,Brumado,America/Bahia,-14.20389,-41.66500
8F576,Casa Nova,BR,Brazil,Bahia,Casa Nova,America/Bahia,-9.16194,-40.97083
8BD1A,Araranguá,BR,Brazil,Santa Catarina,Araranguá,America/Sao_Paulo,-28.93600,-49.48100
2B832,Rolândia,BR,Brazil,Paraná,Rolândia,America/Sao_Paulo,-23.31000,-51.36889
516D2,Alenquer,BR,Brazil,Pará,Alenquer,America/Santarem,-1.94167,-54.73833
9D097,Castro,BR,Brazil,Paraná,Castro,America/Sao_Paulo,-24.79083,-50.01194
C58C3,Itupeva,BR,Brazil,São Paulo,Itupeva,America/Sao_Paulo,-23.15306,-47.05778
3949D,Santo Antônio do Descoberto,BR,Brazil,Goiás,Santo Antônio do Descoberto,America/Sao_Paulo,-15.94000,-48.25500
2B010,Itapira,BR,Brazil,São Paulo,Itapira,America/Sao_Paulo,-22.43600,-46.82100
8FA19,Caçador,BR,Brazil,Santa Catarina,Caçador,America/Sao_Paulo,-26.77500,-51.01500
6E22C,Jaboticabal,BR,Brazil,São Paulo,Jaboticabal,America/Sao_Paulo,-21.25400,-48.32000
124F4,Coari,BR,Brazil,Amazonas,Coari,America/Manaus,-4.08500,-63.14084
B81F4,Mineiros,BR,Brazil,Goiás,Mineiros,America/Sao_Paulo,-17.56889,-52.55084
B7A8C,Palmeira dos Índios,BR,Brazil,Alagoas,Palmeira dos Índios,America/Maceio,-9.40694,-36.62778
AB05F,Tabatinga,BR,Brazil,Amazonas,Tabatinga,America/Manaus,-4.23116,-69.93858
171FF,Barra do Garças,BR,Brazil,Mato Grosso,Barra do Garças,America/Cuiaba,-15.89000,-52.25694
6F0E2,Farroupilha,BR,Brazil,Rio Grande do Sul,Farroupilha,America/Sao_Paulo,-29.22500,-51.34778
7FFE6,Conceição do Coité,BR,Brazil,Bahia,Conceição do Coité,America/Bahia,-11.56389,-39.28278
6807E,Tomé-Açu,BR,Brazil,Pará,Tomé-Açu,America/Belem,-2.41900,-48.14700
653C5,Janaúba,BR,Brazil,Minas Gerais,Janaúba,America/Sao_Paulo,-15.79900,-43.30800
D200E,Oriximiná,BR,Brazil,Pará,Oriximiná,America/Santarem,-1.76583,-55.86583
5D478,Valença,BR,Brazil,Rio de Janeiro,Valença,America/Sao_Paulo,-22.24583,-43.70000
E139C,Fernandópolis,BR,Brazil,São Paulo,Fernandópolis,America/Sao_Paulo,-20.28200,-50.24900
CCB55,Venâncio Aires,BR,Brazil,Rio Grande do Sul,Venâncio Aires,America/Sao_Paulo,-29.60583,-52.19194
EA885,Amparo,BR,Brazil,São Paulo,Amparo,America/Sao_Paulo,-22.70111,-46.76444
403E6,Sousa,BR,Brazil,Paraíba,Sousa,America/Fortaleza,-6.76083,-38.23084
7D767,Peruíbe,BR,Brazil,São Paulo,Itanhaém,America/Sao_Paulo,-24.32000,-46.99700
2A4DA,Mococa,BR,Brazil,São Paulo,Mococa,America/Sao_Paulo,-21.46900,-47.00700
F3B20,Igarapé-Miri,BR,Brazil,Pará,Igarapé-Miri,America/Belem,-1.98300,-48.96200
7442,Embu-Guaçu,BR,Brazil,São Paulo,Embu-Guaçu,America/Sao_Paulo,-23.83200,-46.81700
37BE7,Ouricuri,BR,Brazil,Pernambuco,Ouricuri,America/Recife,-7.88278,-40.08194
15302,Itapetinga,BR,Brazil,Bahia,Itapetinga,America/Bahia,-15.24545,-40.24601
29B28,Porto Nacional,BR,Brazil,Tocantins,Porto Nacional,America/Araguaina,-10.70778,-48.41694
749F4,Lençóis Paulista,BR,Brazil,São Paulo,Lençóis Paulista,America/Sao_Paulo,-22.59800,-48.79900
B55C8,Itaberaba,BR,Brazil,Bahia,Itaberaba,America/Bahia,-12.52778,-40.30695
1115F,Bom Jesus da Lapa,BR,Brazil,Bahia,Bom Jesus da Lapa,America/Bahia,-13.25500,-43.41778
70FBB,Acaraú,BR,Brazil,Ceará,Acaraú,America/Fortaleza,-2.88583,-40.12000
A3B68,Cabedelo,BR,Brazil,Paraíba,Cabedelo,America/Fortaleza,-6.98083,-34.83389
67314,Itaitinga,BR,Brazil,Ceará,Itaitinga,America/Fortaleza,-3.96889,-38.52778
52314,Formiga,BR,Brazil,Minas Gerais,Formiga,America/Sao_Paulo,-20.46444,-45.42639
5379C,Benevides,BR,Brazil,Pará,Benevides,America/Belem,-1.36083,-48.24500
F3C27,Januária,BR,Brazil,Minas Gerais,Januária,America/Sao_Paulo,-15.48800,-44.36000
881C4,Bertioga,BR,Brazil,São Paulo,Bertioga,America/Sao_Paulo,-23.85444,-46.13861
F2ADC,Surubim,BR,Brazil,Pernambuco,Surubim,America/Recife,-7.83194,-35.75583
A269F,Piripiri,BR,Brazil,Piauí,Piripiri,America/Fortaleza,-4.27278,-41.77694
99264,Extremoz,BR,Brazil,Rio Grande do Norte,Extremoz,America/Fortaleza,-5.70583,-35.30695
671FD,Capão da Canoa,BR,Brazil,Rio Grande do Sul,Capão da Canoa,America/Sao_Paulo,-29.76083,-50.03000
F01D3,São Félix do Xingu,BR,Brazil,Pará,São Félix do Xingu,America/Belem,-6.64500,-51.99500
19AED,Vacaria,BR,Brazil,Rio Grande do Sul,Vacaria,America/Sao_Paulo,-28.51194,-50.93389
F2C70,Cataguases,BR,Brazil,Minas Gerais,Cataguases,America/Sao_Paulo,-21.38917,-42.69667
A75A9,Montenegro,BR,Brazil,Rio Grande do Sul,Montenegro,America/Sao_Paulo,-29.68889,-51.46084
7375D,Barreirinhas,BR,Brazil,Maranhão,Barreirinhas,America/Fortaleza,-2.74694,-42.82583
E94F,Maués,BR,Brazil,Amazonas,Maués,America/Manaus,-3.38361,-57.71861
9EC8E,Cajazeiras,BR,Brazil,Paraíba,Cajazeiras,America/Fortaleza,-6.89000,-38.56194
45687,Iranduba,BR,Brazil,Amazonas,Iranduba,America/Manaus,-3.28500,-60.18861
6F987,Cristalina,BR,Brazil,Goiás,Cristalina,America/Sao_Paulo,-16.76889,-47.61389
68AFE,Salgueiro,BR,Brazil,Pernambuco,Salgueiro,America/Recife,-8.06694,-39.12222
F0035,Portel,BR,Brazil,Pará,Portel,America/Belem,-1.93583,-50.82084
AB87F,Estância,BR,Brazil,Sergipe,Estância,America/Maceio,-11.26800,-37.44000
33ABE,Monte Mor,BR,Brazil,São Paulo,Monte Mor,America/Sao_Paulo,-22.94667,-47.31583
CFFFF,Camocim,BR,Brazil,Ceará,Camocim,America/Fortaleza,-2.90194,-40.84083
AEF6,Bezerros,BR,Brazil,Pernambuco,Bezerros,America/Recife,-8.23333,-35.75000
810E,Pedro Leopoldo,BR,Brazil,Minas Gerais,Pedro Leopoldo,America/Sao_Paulo,-19.61806,-44.04306
EB328,Campo Bom,BR,Brazil,Rio Grande do Sul,Campo Bom,America/Sao_Paulo,-29.67889,-51.05278
A17C3,Euclides da Cunha,BR,Brazil,Bahia,Euclides da Cunha,America/Bahia,-10.50778,-39.01389
45FDB,Mongaguá,BR,Brazil,São Paulo,Mongaguá,America/Sao_Paulo,-24.09400,-46.62000
